date,prev_settlement,low,high,prev_close,limit_up,open,total_turnover,limit_down,close,open_interest,settlement,volume,dominant_id,pos,base_balance,chg,strategy_balance,drawdown,return,empty,long,short
2020-07-07,93.405,92.82,93.395,98.935,95.385,92.935,86000236050.0,91.425,93.305,90743,93.32,87000,T2009,-1.0,1.0241479611437352,0.00037525463707521745,0.9803658117512546,-0.03466386504045327,-0.0003753250627154571,,,93.305
2020-07-08,93.32,92.76,93.33,98.97,95.295,93.24,88308901750.0,91.345,92.87,91141,92.85,89459,T2009,-1.0,1.0193732506448603,-0.004662129575049634,0.9849364041965876,-0.030163342895794365,0.004651295509125048,,,92.87
2020-07-09,92.85,92.36,92.91,98.535,94.82,92.74,119384000000.0,90.88,92.77,91597,92.805,121408,T2009,-1.0,1.0182756160474178,-0.001076773985140611,0.9859969580936445,-0.029119048013588666,0.0010761946798498016,,,92.77
2020-07-10,92.805,92.795,93.125,98.435,94.77,92.825,85643543300.0,90.84,92.905,90353,92.945,86832,T2009,-1.0,1.0197574227539652,0.0014552118141641923,0.9845621236714966,-0.030531885445066353,-0.0014562716632042481,,,92.905
2020-07-13,92.945,92.57,92.95,98.57,94.915,92.925,79233904750.0,90.975,92.715,92768,92.735,80519,T2009,-1.0,1.0176719170188244,-0.002045099833162922,0.9865756515063557,-0.028549226365733316,0.0020430114632976433,,,92.715
2020-07-14,92.735,92.885,93.095,98.38,94.7,92.895,75393754300.0,90.77,92.955,90593,92.945,76421,T2009,-1.0,1.0203062400526863,0.002588577900016098,0.9840218235781724,-0.031063902369316554,-0.002591934060828565,,,92.955
2020-07-15,92.945,92.825,93.37,98.62,94.915,92.935,88045562050.0,90.975,93.36,90375,93.29,89131,T2009,-1.0,1.0247516601723285,0.004356946909795045,0.9797344927347625,-0.03528550550567744,-0.004366466062673969,,,93.36
2020-07-16,93.29,93.235,93.695,99.025,95.265,93.325,83853592650.0,91.315,93.605,88223,93.595,84554,T2009,-1.0,1.0274408649360627,0.0026242502142246327,0.9771634242823201,-0.03781715772451977,-0.002627699594831488,,,93.605
2020-07-17,93.595,93.38,93.8,99.27,95.58,93.545,82631838700.0,91.61,93.52,86321,93.46,83262,T2009,1.0,1.0265078755282366,-0.0009080711500455418,0.9780507581967905,-0.0369434272443806,0.0009076591028653402,,93.52,
2020-07-20,93.46,93.355,93.59,99.185,95.44,93.505,56703676650.0,91.48,93.58,84541,93.515,57194,T2009,1.0,1.027166456286702,0.0006415739948675281,0.9786782501289101,-0.03632555519171432,0.000641368274257376,,93.58,
2020-07-21,93.515,93.615,93.905,99.245,95.495,93.83,61106686400.0,91.535,93.72,83936,93.675,61456,T2009,1.0,1.0287031447231216,0.0014960461637101297,0.9801423979705219,-0.03488385373549341,0.0014949282015246142,,93.72,
2020-07-22,93.675,93.42,94.11,99.385,95.66,93.66,76850398200.0,91.69,94.105,85722,94.01,77308,T2009,1.0,1.0329290379232754,0.004107981220657253,0.9841688045349548,-0.03091917473088579,0.0040995665029324125,,94.105,
2020-07-23,94.01,93.855,94.125,99.77,96.0,94.035,62421377950.0,92.02,93.99,84405,94.05,62627,T2009,1.0,1.0316667581362164,-0.0012220392115191991,0.9829661116650591,-0.03210342949849598,-0.0012227865103174409,,93.99,
2020-07-24,94.05,93.895,94.41,99.655,96.04,93.955,72700734250.0,92.06,94.32,81720,94.285,72801,T2009,1.0,1.0352889523077766,0.003511011809766984,0.9864173172917159,-0.02870513320883228,0.0035048625969054197,,94.32,
2020-07-27,94.285,94.065,94.295,99.985,96.28,94.265,50213731200.0,92.29,94.19,81034,94.165,50301,T2009,1.0,1.0338620273311014,-0.0013782866836301588,0.9850577514387905,-0.030043855989608903,-0.001379237394389691,,94.19,
2020-07-28,94.165,93.79,94.05,99.855,96.16,93.96,65314194100.0,92.17,93.835,80819,93.855,65595,T2009,1.0,1.0299654245101804,-0.003768977598471168,0.9813450908404173,-0.03369959896788355,-0.00377609809148983,,93.835,
2020-07-29,93.855,93.505,93.915,99.5,95.845,93.845,58283707500.0,91.865,93.57,82211,93.57,58675,T2009,1.0,1.0270566928269578,-0.00282410614376305,0.9785736681402232,-0.03642853386715905,-0.002828101455414401,,93.57,
2020-07-30,93.57,93.41,93.61,99.235,95.55,93.465,48801860950.0,91.59,93.495,83433,93.52,49201,T2009,1.0,1.026233466878876,-0.0008015389547930685,0.9777893032250741,-0.03720087393299154,-0.0008018603588978439,,93.495,
2020-07-31,93.52,93.115,93.42,99.16,95.5,93.39,67395256950.0,91.54,93.175,84956,93.19,68138,T2009,-1.0,1.02272103616706,-0.003422642922081498,0.9744426795871037,-0.04049619154721107,-0.0034285135636015975,,,93.175
2020-08-03,93.19,92.975,93.45,98.84,95.165,92.975,58550189200.0,91.215,93.405,82369,93.38,59186,T2009,-1.0,1.0252455957411777,0.0024684733029245454,0.9720372938473127,-0.04286470108243112,-0.0024715250062146625,,,93.405
2020-08-04,93.38,93.26,93.61,99.07,95.36,93.33,56821674400.0,91.4,93.525,80011,93.465,57324,T2009,-1.0,1.0265627572581089,0.0012847277982976912,0.970788490514925,-0.04409435940768258,-0.0012855537685626474,,,93.525
2020-08-05,93.465,93.29,93.725,99.19,95.445,93.57,71115768600.0,91.485,93.325,77843,93.345,71706,T2009,-1.0,1.0243674880632236,-0.0021384656508954825,0.9728644883561759,-0.04205018802977867,0.0021361823877659937,,,93.325
2020-08-06,93.345,93.17,93.45,98.99,95.325,93.215,59356593550.0,91.365,93.225,75127,93.22,59968,T2009,-1.0,1.0232698534657811,-0.0010715242432360883,0.9739069362408329,-0.04102372158244916,0.001070950570900028,,,93.225
2020-08-07,93.22,92.99,93.395,98.89,95.195,93.175,74375217900.0,91.245,93.13,70745,93.145,75239,T2009,-1.0,1.0222271005982109,-0.0010190399570930708,0.9748993863233524,-0.04004648643683728,0.0010185210883447348,,,93.13
2020-08-10,93.145,93.175,93.61,98.795,95.12,93.2,60414291950.0,91.17,93.6,66183,93.53,60980,T2009,-1.0,1.0273859832061905,0.005046708901535579,0.9699793529122928,-0.04489109237879685,-0.005059486545064227,,,93.6
2020-08-11,93.53,93.27,93.58,99.265,95.51,93.58,68637873350.0,91.55,93.53,60917,93.5,69250,T2009,-1.0,1.0266176389879809,-0.0007478632478631342,0.9707047648215218,-0.044176801529080434,0.0007475837374926118,,,93.53
2020-08-12,93.5,93.195,93.685,99.195,95.48,93.5,74400941250.0,91.52,93.635,56949,93.475,75056,T2009,1.0,1.0277701553152956,0.0011226344488399764,0.9696150182128801,-0.04524984157868417,-0.0011232650749120538,,93.635,
2020-08-13,93.475,93.495,93.78,99.3,95.455,93.51,49381191650.0,91.495,93.665,56191,93.705,49721,T2009,1.0,1.0280994456945283,0.0003203930154322965,0.9699256760923738,-0.04494394629644316,0.0003203417005504548,,93.665,
2020-08-14,93.705,93.65,93.95,99.33,95.69,93.785,51099546050.0,91.72,93.835,53906,93.795,51363,T2009,1.0,1.0299654245101804,0.0018149789142154482,0.9716860707428376,-0.04321053969707733,0.001813333830213669,,93.835,
2020-08-17,93.795,93.805,94.035,99.5,95.78,93.985,41439031550.0,91.81,93.895,48540,93.845,41612,T2009,1.0,1.030624005268646,0.0006394202589652398,0.9723073865018249,-0.042598749132595204,0.0006392159169337688,,93.895,
2020-08-18,93.845,93.625,93.9,99.56,95.835,93.83,39379399450.0,91.855,93.7,39421,93.675,39601,T2009,1.0,1.0284836178036332,-0.002076787901379107,0.9702881102851164,-0.04458706846716187,-0.002078947415793059,,93.7,
2020-08-19,93.71,93.38,93.795,99.365,95.68,93.685,39922313550.0,91.74,93.39,61750,93.465,40469,T2012,1.0,1.0250809505515615,-0.003308431163287162,0.9670779788636821,-0.04774798638365274,-0.0033139161227500875,,93.39,
2020-08-20,93.465,93.075,93.465,98.425,95.435,93.395,55561675700.0,91.495,93.15,69429,93.17,56518,T2012,1.0,1.0224466275176993,-0.0025698682942498774,0.9645927158277331,-0.05019514864158092,-0.002573176074028987,,93.15,
2020-08-21,93.17,93.155,93.425,98.185,95.13,93.16,46060074750.0,91.21,93.345,71589,93.385,46839,T2012,-1.0,1.024587014982712,0.0020933977455714903,0.9666119920444416,-0.048206829307014254,0.0020912096416932664,,,93.345
2020-08-24,93.385,93.235,93.475,98.38,95.35,93.295,44913130050.0,91.42,93.25,73181,93.33,45655,T2012,-1.0,1.0235442621151418,-0.0010177299266163065,0.9675957419961714,-0.04723816091325106,0.0010172123906260204,,,93.25
2020-08-25,93.33,92.84,93.125,98.285,95.295,93.09,75162896250.0,91.365,92.9,81918,92.88,76706,T2012,-1.0,1.0197025410240932,-0.0037533512064342744,0.9712274686417334,-0.043662111115070235,0.003746324959621399,,,92.9
2020-08-26,92.88,92.665,93.1,97.935,94.835,92.955,59124675000.0,90.925,92.675,86541,92.775,60357,T2012,-1.0,1.0172328631798473,-0.0024219590958020065,0.9735797418435028,-0.04134589986642545,0.002419030879930712,,,92.675
2020-08-27,92.775,92.615,92.88,97.71,94.73,92.705,59225856200.0,90.82,92.79,85781,92.83,60553,T2012,-1.0,1.0184951429669062,0.0012408956029135165,0.9723716310227636,-0.04253548952399622,-0.0012416661513749408,,,92.79
2020-08-28,92.83,92.54,92.8,97.825,94.785,92.675,68890121700.0,90.875,92.76,87681,92.66,70500,T2012,-1.0,1.0181658525876736,-0.0003233107015842007,0.9726860091769902,-0.042225931001372174,0.0003232584479419034,,,92.76
2020-08-31,92.66,92.75,93.045,97.795,94.61,92.77,49044062800.0,90.71,93.01,88735,93.0,50067,T2012,-1.0,1.02090993908128,0.002695127210004422,0.9700644966468667,-0.04480725395576701,-0.0026987656041037836,,,93.01
2020-09-01,93.0,92.87,93.085,98.045,94.96,93.01,48168287650.0,91.04,92.935,92601,92.925,49154,T2012,-1.0,1.0200867131331979,-0.0008063649069992573,0.9708467226144885,-0.04403702004593679,0.0008060399694845994,,,92.935
2020-09-02,92.925,92.53,92.845,97.97,94.88,92.775,65992958450.0,90.97,92.66,99635,92.665,67547,T2012,-1.0,1.017068217990231,-0.002959057405713783,0.9737195137988537,-0.04120827071051569,0.0029546880127494664,,,92.66
2020-09-03,92.665,92.44,92.85,97.695,94.615,92.545,72635851900.0,90.715,92.81,101033,92.775,74376,T2012,-1.0,1.0187146698863947,0.001618821497949563,0.972143235716943,-0.04276038337394583,-0.0016201332052751538,,,92.81
2020-09-04,92.775,92.635,92.89,97.845,94.73,92.825,45463561500.0,90.82,92.655,101483,92.68,46487,T2012,-1.0,1.0170133362603588,-0.0016700786553173197,0.9737667913848249,-0.041161717922194585,0.0016686856247245122,,,92.655
2020-09-07,92.68,92.405,92.64,97.69,94.63,92.57,60025271300.0,90.73,92.555,104390,92.51,61523,T2012,-1.0,1.0159157016629163,-0.001079272570287615,0.9748177511726235,-0.04012687006500637,0.0010786905743641996,,,92.555
2020-09-08,92.51,92.645,92.935,97.59,94.46,92.65,61634811500.0,90.56,92.865,102125,92.875,62983,T2012,-1.0,1.019318368914988,0.0033493598400948787,0.9715527357454343,-0.04334183057799679,-0.0033549815019195484,,,92.865
2020-09-09,92.875,92.92,93.255,97.9,94.83,92.965,67700870650.0,90.92,93.235,98053,93.17,69006,T2012,-1.0,1.0233796169255254,0.003984278253378548,0.9676817993083934,-0.04715342291834179,-0.003992236635952707,,,93.235
2020-09-10,93.17,93.07,93.355,98.27,95.13,93.11,57683170000.0,91.21,93.305,97901,93.31,58684,T2012,1.0,1.0241479611437352,0.0007507910119590733,0.9669552725110363,-0.04786881156419065,-0.0007510729966807897,,93.305,
2020-09-11,93.31,92.82,93.2,98.34,95.275,93.175,67906243500.0,91.345,92.825,100300,92.885,69248,T2012,1.0,1.0188793150760111,-0.0051444188414340175,0.9619808495883065,-0.052766973189496746,-0.005157696922291204,,92.825,
2020-09-14,92.885,92.475,92.73,97.86,94.84,92.725,59851988500.0,90.93,92.665,101938,92.605,61295,T2012,1.0,1.0171230997201033,-0.0017236735793159097,0.9603227086140633,-0.05439969373126541,-0.001725160813870237,,92.665,
2020-09-15,92.605,92.67,93.085,97.7,94.555,92.765,66282152650.0,90.655,93.0,100427,92.995,67705,T2012,1.0,1.0208001756215355,0.0036151729347648764,0.963794441278885,-0.050981185096937276,0.003608653903982267,,93.0,
2020-09-16,92.995,92.915,93.195,98.035,94.955,93.065,64776459550.0,91.035,92.92,101935,92.97,66042,T2012,1.0,1.0199220679435816,-0.0008602150537634357,0.9629653707917634,-0.05179754536782166,-0.0008605852510475396,,92.92,
2020-09-17,92.97,92.79,93.07,97.955,94.93,92.905,57142331300.0,91.01,92.85,101453,92.85,58337,T2012,-1.0,1.0191537237253716,-0.0007533362031856283,0.9622399341155319,-0.052511860604845584,-0.0007536201034936847,,,92.85
2020-09-18,92.85,92.745,93.1,97.885,94.805,92.86,68137075250.0,90.895,92.83,102919,92.795,69559,T2012,-1.0,1.0189341968058832,-0.00021540118470642078,0.9624472017373122,-0.05230777053712454,0.00021537798920206729,,,92.83
2020-09-21,92.795,92.875,93.27,97.865,94.75,92.905,69557517200.0,90.84,93.22,104129,93.17,70854,T2012,-1.0,1.0232149717359091,0.004201228051276429,0.9584037415555009,-0.056289241715520744,-0.004210078005661112,,,93.22
2020-09-22,93.17,93.22,93.525,98.255,95.13,93.345,78625477200.0,91.21,93.51,106101,93.475,79906,T2012,1.0,1.0263981120684924,0.0031109204033470395,0.9554222238012517,-0.05922505076832596,-0.003115769375347058,,93.51,
2020-09-23,93.475,93.245,93.535,98.545,95.445,93.445,62077059550.0,91.505,93.38,104364,93.335,63093,T2012,1.0,1.024971187091817,-0.0013902256443162342,0.9540939713245736,-0.060532940228278154,-0.0013911929045645616,,93.38,
2020-09-24,93.335,93.225,93.56,98.415,95.3,93.42,71826741550.0,91.37,93.31,103019,93.3,72980,T2012,1.0,1.0242028428736074,-0.0007496251874061777,0.9533787584525163,-0.06123718839902148,-0.0007499062968602387,,93.31,
2020-09-25,93.3,93.03,93.29,98.345,95.265,93.24,66779643250.0,91.335,93.065,103341,93.09,68004,T2012,1.0,1.021513638109873,-0.0026256564141036165,0.9508755134003153,-0.06370205699662357,-0.002629109495634257,,93.065,
2020-09-28,93.09,93.005,93.25,98.1,95.05,93.055,44809211550.0,91.13,93.24,104409,93.2,45643,T2012,1.0,1.0234344986553976,0.0018804061677322181,0.9526635455804587,-0.06194143656976503,0.0018786404172599306,,93.24,
2020-09-29,93.2,92.95,93.24,98.275,95.16,93.23,49932052050.0,91.24,93.01,103971,92.99,50894,T2012,1.0,1.02090993908128,-0.00246675246675232,0.9503135604294132,-0.0642553948450647,-0.0024697999131806383,,93.01,
2020-09-30,92.99,92.695,93.15,98.045,94.95,93.075,49484021000.0,91.03,92.74,102112,92.75,50524,T2012,-1.0,1.0179463256681849,-0.0029029136651973486,0.9475548822086203,-0.06697178064650366,-0.002907135291060884,,,92.74
2020-10-09,92.75,92.42,92.63,97.775,94.705,92.505,42720819300.0,90.795,92.42,105698,92.47,43798,T2012,-1.0,1.014433894956369,-0.0034505067931851485,0.9508244267665968,-0.06375236043739096,0.0034445674531875833,,,92.42
2020-10-12,92.47,92.29,92.645,97.455,94.42,92.39,52238871100.0,90.52,92.59,106656,92.59,53567,T2012,-1.0,1.0162998737720212,0.001839428695087575,0.9490754530320121,-0.06547452121131048,-0.0018411225214836871,,,92.59
2020-10-13,92.59,92.47,92.63,97.625,94.54,92.595,45577481100.0,90.64,92.5,108066,92.5,46713,T2012,-1.0,1.015312002634323,-0.0009720272167621502,0.9499979802031201,-0.06456613701117031,0.000971555104219812,,,92.5
2020-10-14,92.5,92.315,92.55,97.535,94.45,92.475,64947402900.0,90.55,92.49,108905,92.4,66644,T2012,-1.0,1.0152022391745787,-0.00010810810810812921,0.9501006826874665,-0.06446500902598218,0.00010810226484785295,,,92.49
2020-10-15,92.4,92.25,92.585,97.525,94.345,92.41,57825711650.0,90.455,92.32,110544,92.34,59346,T2012,-1.0,1.0133362603589264,-0.0018380365444913283,0.9518470024631921,-0.06274546152392169,0.0018363494223335533,,,92.32
2020-10-16,92.34,92.22,92.48,97.355,94.285,92.315,51709634700.0,90.395,92.46,109710,92.43,53091,T2012,-1.0,1.0148729487953458,0.0015164644714038555,0.9504035603017444,-0.06416677473218257,-0.0015176154674272574,,,92.46
2020-10-19,92.43,92.42,92.815,97.495,94.375,92.45,64870876500.0,90.485,92.78,108902,92.75,66414,T2012,-1.0,1.018385379507162,0.003460956089119671,0.9471142553125971,-0.06740565243157381,-0.0034669590523085133,,,92.78
2020-10-20,92.75,92.59,92.86,97.815,94.705,92.705,51804854250.0,90.795,92.84,109840,92.79,52999,T2012,-1.0,1.0190439602656276,0.0006466910972191542,0.9465017649556371,-0.0680087528934632,-0.0006469002921012728,,,92.84
2020-10-21,92.79,92.73,92.95,97.875,94.745,92.785,54276132550.0,90.835,92.785,109350,92.765,55468,T2012,1.0,1.018440261237034,-0.0005924170616113944,0.9470624887500421,-0.06745662537740482,0.0005922416518976694,,92.785,
2020-10-22,92.765,92.885,93.1,97.82,94.72,92.89,63305844950.0,90.81,93.095,111754,93.05,64567,T2012,1.0,1.021842928489106,0.0033410572829659646,0.9502266787755043,-0.06434094454394035,0.003335488351713394,,93.095,
2020-10-23,93.05,92.885,93.125,98.13,95.01,93.01,63081426550.0,91.09,92.93,112996,92.955,64353,T2012,1.0,1.0200318314033259,-0.0017723830495729453,0.9485425131167906,-0.06599929079401012,-0.0017739555787675743,,92.93,
2020-10-26,92.955,92.815,93.095,97.965,94.91,92.865,58482085900.0,91.0,92.955,112611,92.96,59679,T2012,1.0,1.0203062400526863,0.0002690196922414678,0.9487976897317473,-0.06574802621066611,0.00026898351293254657,,92.955,
2020-10-27,92.96,92.955,93.21,97.99,94.915,92.985,58057461350.0,91.005,93.18,116133,93.175,59150,T2012,1.0,1.0227759178969322,0.0024205260609972967,0.951094279266357,-0.06348664496057088,0.0024176013064702447,,93.18,
2020-10-28,93.175,92.97,93.33,98.215,95.135,93.28,71652425800.0,91.215,93.105,111990,93.055,72986,T2012,1.0,1.0219526919488502,-0.0008048937540244827,0.9503287494214872,-0.06424043871060259,-0.0008052178549249802,,93.105,
2020-10-29,93.055,92.95,93.25,98.14,95.015,93.175,58894454100.0,91.095,92.995,107966,92.98,60016,T2012,1.0,1.0207452938916635,-0.0011814617904516433,0.9492059723156779,-0.06534600287731585,-0.0011821602666356064,,92.995,
2020-10-30,92.98,92.895,93.155,98.03,94.94,92.985,54492832200.0,91.02,93.05,106422,93.095,55574,T2012,1.0,1.0213489929202568,0.0005914296467550706,0.9497673608685824,-0.06479322079395933,0.0005912548211695002,,93.05,
2020-11-02,93.095,92.93,93.28,98.085,95.055,92.995,52316178250.0,91.135,93.265,108207,93.23,53303,T2012,1.0,1.0237089073047583,0.0023105857066094693,0.9519618797572095,-0.06263234537720164,0.00230792040826629,,93.265,
2020-11-03,93.23,93.2,93.355,98.3,95.195,93.29,58910943550.0,91.265,93.31,106882,93.26,59928,T2012,1.0,1.0242028428736074,0.0004824961132257055,0.9524211976641314,-0.06218006912718266,0.0004823797494046229,,93.31,
2020-11-04,93.26,93.155,93.425,98.345,95.225,93.265,71717874850.0,91.295,93.405,108000,93.365,72945,T2012,1.0,1.0252455957411777,0.0010181116707748128,0.9533908688009666,-0.061225263710475764,0.001017593746594355,,93.405,
2020-11-05,93.365,93.235,93.45,98.44,95.33,93.31,66084764350.0,91.4,93.265,102780,93.275,67178,T2012,1.0,1.0237089073047583,-0.0014988490980140101,0.9519618797572095,-0.06263234537720164,-0.0014999734959990356,,93.265,
2020-11-06,93.275,93.02,93.24,98.3,95.24,93.165,55993184350.0,91.31,93.03,100247,93.06,57037,T2012,1.0,1.0211294660007684,-0.002519701924623363,0.9495632195766172,-0.0649942324606344,-0.0025228817160586462,,93.03,
2020-11-09,93.06,92.745,93.015,98.065,95.02,92.995,56714678400.0,91.1,92.845,94319,92.83,57940,T2012,1.0,1.0190988419954996,-0.0019886058260776274,0.9476749126259381,-0.06685359037737937,-0.0019905857279083673,,92.845,
2020-11-10,92.83,92.59,93.025,97.88,94.785,92.66,57728187900.0,90.875,92.89,87913,92.945,58963,T2012,-1.0,1.0195927775643487,0.0004846787656846985,0.94813423053286,-0.06640131412736039,0.00048456134687048426,,,92.89
2020-11-11,92.945,92.825,93.01,97.925,94.9,92.97,43995222450.0,90.99,92.885,85913,92.87,44917,T2012,-1.0,1.0195378958344767,-5.382710733115026e-05,0.9481852658558512,-0.06635106121069168,5.38256587043918e-05,,,92.885
2020-11-12,92.87,92.775,92.96,97.92,94.825,92.785,46035286150.0,90.915,92.81,81763,92.83,47029,T2012,-1.0,1.0187146698863947,-0.0008074500726705791,0.9489508781176718,-0.06559718630721734,0.0008071242602338166,,,92.81
2020-11-13,92.83,92.52,92.89,97.845,94.785,92.765,73912078400.0,90.875,92.6,76740,92.57,75633,T2012,-1.0,1.0164096372317655,-0.002262687210429992,0.9510980571329148,-0.06348292501128494,0.002260131188649486,,,92.6
2020-11-16,92.57,92.565,92.815,97.635,94.52,92.705,49789442900.0,90.62,92.585,70909,92.6,50955,T2012,-1.0,1.016244992042149,-0.00016198704103675965,0.9512521226929256,-0.06333122138142722,0.00016197392255269154,,,92.585
2020-11-17,92.6,92.42,92.615,97.62,94.55,92.595,45145361500.0,90.65,92.48,62711,92.465,46272,T2012,-1.0,1.0150924757148345,-0.001134092995625502,0.9523309310623455,-0.062268951880374845,0.0011334503979618122,,,92.48
2020-11-18,92.465,92.16,92.48,97.515,94.415,92.46,48126263150.0,90.515,92.18,54076,92.225,49431,T2012,-1.0,1.011799571922507,-0.0032439446366782088,0.9554202398785078,-0.05922700427618066,0.0032386943995301736,,,92.18
2020-11-19,92.24,92.02,92.28,97.215,94.18,92.14,44092892750.0,90.3,92.1,82390,92.13,45453,T2103,-1.0,1.010921464244553,-0.0008678672163160428,0.9562494177825032,-0.058410538235196485,0.0008674908373123882,,,92.1
2020-11-20,92.13,91.895,92.26,96.96,94.065,91.98,66085672050.0,90.195,92.16,93622,92.16,68173,T2103,-1.0,1.0115800450030183,0.0006514657980456473,0.9556264539924167,-0.059023951565336574,-0.0006516780940961879,,,92.16
